DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,LV,2017,13899,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,LV,2018,14883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,LV,2019,16024,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,LV,2020,16815,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,LV,2021,18707,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2000,13786,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2001,14528,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2002,14980,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2003,15428,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2004,15547,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2005,15895,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2006,16717,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2007,17402,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2008,18136,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2009,18610,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2010,19277,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2011,20131,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2012,20741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2013,21316,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2014,21764,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2015,23013,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2016,24074,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2017,24576,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2018,25494,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2019,26532,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2020,26078,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,MT,2021,27334,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2001,7549,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2002,7401,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2003,6584,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2004,6551,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2005,7501,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2006,7917,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2007,8628,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2008,10198,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2009,8509,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2010,10153,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2011,10388,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2012,10442,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2013,10569,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2014,10842,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2015,11096,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2016,11146,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2017,12086,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2018,13071,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2019,14047,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2020,14327,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PL,2021,14431,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,1995,9706,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,1996,10353,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,1997,10805,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,1998,11227,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,1999,11986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2000,12626,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2001,13129,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2002,13567,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2003,14083,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2004,14401,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2005,14873,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2006,15100,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2007,15729,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2008,16099,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2009,16519,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2010,16750,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2011,16654,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2012,16232,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2013,16625,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2014,16369,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2015,16500,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2016,16692,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2017,17050,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2018,17509,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2019,18383,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2020,18628,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,PT,2021,19301,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,1997,1189,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,1998,1837,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,1999,1487,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2000,2143,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2001,2662,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2002,2592,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2003,2745,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2004,3001,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2005,4226,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2006,4883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2007,5392,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2008,6864,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2009,5689,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2010,6080,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2011,6213,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2012,6094,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2013,6402,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2014,6812,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2015,7051,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2016,8016,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2017,8986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2018,11337,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2019,12437,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2020,12681,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,RO,2021,13000,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,1995,22547,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,1996,26175,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,1997,27076,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,1998,27104,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,1999,28485,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2000,30778,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2001,28844,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2002,30009,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2003,31020,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2004,32261,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2005,32856,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2006,34172,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2007,35654,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2008,35997,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2009,33450,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2010,38118,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2011,41442,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2012,44088,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2013,45127,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2014,43883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2015,43750,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2016,44192,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2017,44426,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2018,42875,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2019,42932,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2020,44084,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SE,2021,46934,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,1996,10742,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,1997,11704,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,1998,12337,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,1999,12754,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2000,13128,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2001,13962,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2002,14558,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2003,15120,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2004,16011,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2005,16888,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2006,17792,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2007,18907,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2008,20300,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2009,20692,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2010,21682,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2011,21955,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2012,21556,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2013,21684,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2014,22046,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2015,22406,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2016,23138,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2017,24027,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2018,24821,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2019,25928,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2020,26716,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SI,2021,28765,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,1998,3427,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,1999,3291,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2000,3831,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2001,3989,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2002,4386,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2003,4903,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2004,5520,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2005,6253,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2006,7013,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2007,8450,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2008,9603,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2009,10335,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2010,10893,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2011,11203,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2012,11442,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2013,11695,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2014,11928,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2015,12390,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2016,12741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2017,13299,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2018,13986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2019,14859,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2020,15343,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,EUR,SK,2021,16162,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,1995,25313,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,1996,25779,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,1997,26021,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,1998,26939,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,1999,27606,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2000,28379,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2001,28784,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2002,29733,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2003,30143,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2004,31523,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2005,32293,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2006,33491,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2007,34573,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2008,35921,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2009,36773,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2010,37203,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2011,37972,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2012,39118,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2013,40083,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2014,41031,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2015,41991,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2016,42991,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2017,43717,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2018,44828,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2019,45930,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2020,46703,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,AT,2021,48317,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,1995,26620,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,1996,27156,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,1997,27908,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,1998,28396,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,1999,29691,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2000,30507,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2001,31777,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2002,32985,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2003,33678,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2004,34448,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2005,35109,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2006,36328,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2007,37244,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2008,38782,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2009,38997,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2010,39675,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2011,41200,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2012,42433,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2013,43289,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2014,43736,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2015,43935,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2016,44769,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2017,45054,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2018,46124,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2019,47265,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2020,46042,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BE,2021,48722,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2001,3739,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2002,3993,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2003,4196,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2004,4639,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2005,5244,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2006,5483,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2007,6336,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2008,7192,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2009,7954,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2010,8933,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2011,9516,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2012,10299,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2013,11155,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2014,11784,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2015,12467,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2016,13235,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2017,14508,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2018,15894,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2019,16971,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2020,18232,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,BG,2021,20233,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,1999,13895,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2000,14877,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2001,15545,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2002,16215,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2003,17446,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2004,17792,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2005,18810,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2006,19627,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2007,19971,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2008,20665,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2009,21687,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2010,22222,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2011,22645,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2012,22976,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2013,21594,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2014,20947,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2015,20699,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2016,20759,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2017,21124,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2018,21401,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2019,22063,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2020,21765,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CY,2021,22734,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,1997,142419,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,1998,153800,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,1999,163159,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2000,175316,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2001,190089,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2002,204207,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2003,220210,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2004,237919,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2005,248100,
