Από,Έως,Περιφέρεια,Χώρα_προέλευσης,Εισπράξεις,Επισκέψεις,Διανυκτερεύσεις,Δαπάνη_ανά_επίσκεψη,Δαπάνη_ανά_διανυκτέρευση,Μέση_διάρκεια_παραμονής
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,161.2,220.7,1958.4,730.5,82.3,8.9
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,44.9,54.5,462.2,825.1,97.2,8.5
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,24.7,40,362.2,618.2,68.3,9.1
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ολλανδία,13.9,23.3,218,595.5,63.6,9.4
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γαλλία,(:),(:),(:),(:),(:),(:)
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Πολωνία,15.6,47,347.4,332.5,45,7.4
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ρωσία,(:),(:),(:),(:),(:),(:)
2017-01-01,2017-06-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Αυστρία,(:),(:),(:),(:),(:),(:)
2017-01-01,2017-06-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Σύνολο_χωρών,41.3,178.3,724.5,231.8,57.1,4.1
2017-01-01,2017-06-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γερμανία,4,11.3,57.3,353.1,69.7,5.1
2017-01-01,2017-06-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Ηνωμένο_Βασίλειο,3.7,12.3,56.7,304.5,66.1,4.6
2017-01-01,2017-06-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Αλβανία,7.5,60,91.6,125.2,82,1.5
2017-01-01,2017-06-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γαλλία,2.4,9.3,55.3,259.8,43.6,6
2017-01-01,2017-06-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Σύνολο_χωρών,39,137.9,642,283,60.8,4.7
2017-01-01,2017-06-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γερμανία,6.3,11.5,106.8,548.4,58.8,9.3
2017-01-01,2017-06-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Ηνωμένο_Βασίλειο,2.5,10.5,42.2,238.4,59.3,4
2017-01-01,2017-06-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γαλλία,(:),(:),(:),(:),(:),(:)
2017-01-01,2017-06-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),ΗΠΑ,5.8,22.1,116.8,263.8,49.9,5.3
2017-01-01,2017-06-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Σύνολο_χωρών,93.4,226.9,1549.5,411.4,60.3,6.8
2017-01-01,2017-06-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γερμανία,14.7,24.1,250.8,611,58.7,10.4
2017-01-01,2017-06-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Ηνωμένο_Βασίλειο,9.5,23.1,155.5,409.9,61,6.7
2017-01-01,2017-06-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),ΗΠΑ,10.1,24.2,140.2,417.1,71.9,5.8
2017-01-01,2017-06-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γαλλία,6.4,20.5,151.2,313.4,42.4,7.4
2017-01-01,2017-06-30,ΣΥΝΟΛΟ,:,3930.4,9025.4,58512.9,435.5,67.2,6.5
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Σύνολο_χωρών,1665.8,4090,22462.4,407.3,74.2,5.5
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),ΗΠΑ,251.9,498.2,2564,505.6,98.2,5.1
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Ηνωμένο_Βασίλειο,120.4,315.1,2036.8,382.2,59.1,6.5
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Κύπρος,129.7,302.9,2135.8,428.2,60.7,7.1
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Γερμανία,102.5,261.7,1673.4,391.5,61.2,6.4
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Γαλλία,99.1,264.9,1233.2,374.2,80.4,4.7
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Ιταλία,54.5,200.5,755.5,271.8,72.1,3.8
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Αυστραλία,102,171.5,1007.5,595,101.3,5.9
2017-01-01,2017-09-30,ΑΤΤΙΚΗ_(EL3),Τουρκία,49.2,101,312.7,486.6,157.2,3.1
2017-01-01,2017-09-30,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Σύνολο_χωρών,159.9,350.2,3031.7,456.6,52.7,8.7
2017-01-01,2017-09-30,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Τουρκία,(:),(:),(:),(:),(:),(:)
2017-01-01,2017-09-30,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Ηνωμένο_Βασίλειο,42.2,64.7,770.5,652.7,54.8,11.9
2017-01-01,2017-09-30,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),ΗΠΑ,25.6,28.5,557.6,898.4,46,19.5
2017-01-01,2017-09-30,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Γερμανία,8.5,14.1,144.2,606.6,59.2,10.3
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Σύνολο_χωρών,3286.8,5083.4,41214.9,646.6,79.7,8.1
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γερμανία,500.8,716.2,6344,699.2,78.9,8.9
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ηνωμένο_Βασίλειο,470.8,635.1,5400.9,741.4,87.2,8.5
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γαλλία,293.9,426.1,3492.7,689.7,84.1,8.2
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),ΗΠΑ,261.8,335.9,2337.9,779.4,112,7
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ιταλία,230.8,448.6,3618,514.6,63.8,8.1
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ολλανδία,177.6,271,2423.5,655.2,73.3,8.9
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ρωσία,81.4,158.5,1549.8,513.8,52.5,9.8
2017-01-01,2017-09-30,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Πολωνία,50.7,165.4,1284.7,306.5,39.5,7.8
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,2922.1,4152,35895,703.8,81.4,8.6
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Γερμανία,823.7,1029.2,9351.5,800.2,88.1,9.1
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,440.8,580.2,5215.3,759.7,84.5,9
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Γαλλία,332.7,447.6,3809.9,743.3,87.3,8.5
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Ολλανδία,237.8,295.1,2563.5,805.7,92.8,8.7
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Βέλγιο,132.5,184.7,1648.1,717.3,80.4,8.9
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Ελβετία,131.1,145.6,1253.8,900.8,104.6,8.6
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Ιταλία,91.9,164.4,1326.3,559.1,69.3,8.1
2017-01-01,2017-09-30,ΚΡΗΤΗ_(EL43),Ρωσία,87.9,100,958.8,878.7,91.7,9.6
2017-01-01,2017-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Σύνολο_χωρών,242.2,1115.1,4672.6,217.2,51.8,4.2
2017-01-01,2017-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Τουρκία,81.5,330.4,1011.2,246.8,80.6,3.1
2017-01-01,2017-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Βουλγαρία,25.7,340.2,754.1,75.7,34.1,2.2
2017-01-01,2017-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Γερμανία,47.4,86.2,1032.3,550.3,46,12
2017-01-01,2017-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Ρουμανία,15.5,71.1,323.6,217.4,47.8,4.5
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σύνολο_χωρών,1677.2,6413.3,37271.3,261.5,45,5.8
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Γερμανία,365.3,613.9,8299.1,595,44,13.5
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σερβία,277.2,870.7,7381.8,318.4,37.6,8.5
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρουμανία,135.1,509.1,2974.7,265.4,45.4,5.8
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βόρεια_Μακεδονία,153.5,1410.2,3805.8,108.9,40.3,2.7
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βουλγαρία,124,1399.6,3637.3,88.6,34.1,2.6
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρωσία,70,96.2,843.6,728.1,83,8.8
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ηνωμένο_Βασίλειο,83.8,141,1117.3,594.3,75,7.9
2017-01-01,2017-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Κύπρος,52.5,114.9,1181,457.1,44.5,10.3
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Σύνολο_χωρών,35.5,182.7,665.7,194.5,53.4,3.6
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Γερμανία,8.5,17.2,151.7,494.4,55.9,8.8
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Αλβανία,9,85.6,194.4,105.4,46.4,2.3
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Ρουμανία,0.7,3.4,15.1,194.1,43.4,4.5
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Βουλγαρία,2.5,18.8,36.2,131.4,68.3,1.9
2017-01-01,2017-09-30,ΗΠΕΙΡΟΣ_(EL54),Σύνολο_χωρών,199.6,619.2,3346,322.3,59.6,5.4
2017-01-01,2017-09-30,ΗΠΕΙΡΟΣ_(EL54),Γερμανία,39.3,68.4,739,575.3,53.2,10.8
2017-01-01,2017-09-30,ΗΠΕΙΡΟΣ_(EL54),Αλβανία,25,151.6,259.1,164.9,96.5,1.7
2017-01-01,2017-09-30,ΗΠΕΙΡΟΣ_(EL54),Ηνωμένο_Βασίλειο,29.7,52.5,428.7,566.8,69.4,8.2
2017-01-01,2017-09-30,ΗΠΕΙΡΟΣ_(EL54),Ιταλία,16.9,49.2,301.2,343.7,56.1,6.1
2017-01-01,2017-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Σύνολο_χωρών,271.7,619.4,4631.5,438.6,58.7,7.5
2017-01-01,2017-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Ηνωμένο_Βασίλειο,64.7,93.1,778,694.1,83.1,8.4
2017-01-01,2017-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Ιταλία,45.3,107.3,819.7,422.2,55.3,7.6
2017-01-01,2017-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Γερμανία,46.6,73,787.2,637.9,59.2,10.8
2017-01-01,2017-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Ρουμανία,11.1,39.1,283.2,283.2,39.1,7.2
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Σύνολο_χωρών,1706.4,2784.9,23721.7,612.7,71.9,8.5
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,572.7,819.5,7210.7,698.9,79.4,8.8
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,149.9,198.7,1794.3,754.4,83.6,9
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,181.8,317.2,2578.5,573.1,70.5,8.1
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ολλανδία,90.9,130.9,1203.1,694.3,75.6,9.2
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γαλλία,92,106.9,965.8,861.1,95.3,9
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Πολωνία,54.8,150,1103.2,365.2,49.7,7.4
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ρωσία,52.7,72.9,722.2,722.2,72.9,9.9
2017-01-01,2017-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Αυστρία,27.6,43.2,403.9,637.6,68.3,9.3
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Σύνολο_χωρών,137.3,474,2188.1,289.8,62.8,4.6
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γερμανία,11.7,36.1,225.3,322.9,51.8,6.2
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Ηνωμένο_Βασίλειο,19.1,45.3,265.8,422.6,72,5.9
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Αλβανία,14.6,107.3,158.9,135.8,91.7,1.5
2017-01-01,2017-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γαλλία,14.4,32.7,206.7,439.8,69.5,6.3
2017-01-01,2017-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Σύνολο_χωρών,97.9,300.4,1666.5,325.8,58.7,5.5
2017-01-01,2017-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γερμανία,11.3,26.8,212,419.9,53.2,7.9
2017-01-01,2017-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Ηνωμένο_Βασίλειο,6.3,24,107.1,261.6,58.7,4.5
2017-01-01,2017-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γαλλία,17.6,33.6,164.4,525,107.3,4.9
2017-01-01,2017-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),ΗΠΑ,12.7,37.9,205.4,335.7,62,5.4
2017-01-01,2017-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Σύνολο_χωρών,264.9,605.2,4460,437.7,59.4,7.4
2017-01-01,2017-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γερμανία,35.1,72.8,671.7,482.7,52.3,9.2
2017-01-01,2017-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Ηνωμένο_Βασίλειο,19.6,44.5,317.4,440.6,61.8,7.1
2017-01-01,2017-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),ΗΠΑ,26.6,59.3,454.4,448.9,58.6,7.7
2017-01-01,2017-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γαλλία,32.2,53.2,519.9,605,62,9.8
2017-01-01,2017-09-30,ΣΥΝΟΛΟ,:,12667.2,26789.8,185227.3,472.8,68.4,6.9
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Σύνολο_χωρών,2083.2,5137,29436.9,405.5,70.8,5.7
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),ΗΠΑ,302.7,616.3,3301.2,491.2,91.7,5.4
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Ηνωμένο_Βασίλειο,166.2,421.4,2769.2,394.4,60,6.6
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Κύπρος,177.9,386.6,3410.2,460.2,52.2,8.8
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Γερμανία,138,375.2,2424.9,367.8,56.9,6.5
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Γαλλία,114.6,305.9,1477.4,374.6,77.6,4.8
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Ιταλία,74.8,262.3,1142.6,285.1,65.5,4.4
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Αυστραλία,122.1,220,1222.4,554.9,99.9,5.6
2017-01-01,2017-12-31,ΑΤΤΙΚΗ_(EL3),Τουρκία,63.7,133.4,428.7,477.7,148.6,3.2
2017-01-01,2017-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Σύνολο_χωρών,166.8,364.3,3217.2,457.9,51.9,8.8
2017-01-01,2017-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Τουρκία,35.8,139.2,456.6,257.3,78.4,3.3
2017-01-01,2017-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Ηνωμένο_Βασίλειο,42.6,66.6,789.3,639.4,53.9,11.9
2017-01-01,2017-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),ΗΠΑ,27.9,33,643.9,846.5,43.3,19.5
2017-01-01,2017-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Γερμανία,9.4,16.2,161.4,579.2,58.2,10
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Σύνολο_χωρών,3653.5,5840.9,46210,625.5,79.1,7.9
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γερμανία,606.4,911.4,7789.9,665.4,77.8,8.5
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ηνωμένο_Βασίλειο,505.5,706,5879.4,715.9,86,8.3
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γαλλία,320.7,486,3877.7,659.9,82.7,8
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),ΗΠΑ,310,398.3,2681.8,778.1,115.6,6.7
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ιταλία,239.6,473.8,3779.1,505.7,63.4,8
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ολλανδία,193.5,309.5,2707.8,625.4,71.5,8.7
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ρωσία,87.8,176.9,1674.4,496.6,52.5,9.5
2017-01-01,2017-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Πολωνία,58.3,195.4,1482.7,298.5,39.3,7.6
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,3259.9,4806.3,40270.7,678.3,81,8.4
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Γερμανία,959.9,1296.2,11049.8,740.5,86.9,8.5
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,503.8,692.1,6031.5,728,83.5,8.7
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Γαλλία,344.2,473.3,3969.5,727.3,86.7,8.4
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Ολλανδία,256.1,330.7,2769.6,774.4,92.5,8.4
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Βέλγιο,136.1,193.8,1689,702.3,80.6,8.7
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Ελβετία,155.3,181.7,1459.8,854.6,106.4,8
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Ιταλία,95.8,178.9,1415.4,535.2,67.6,7.9
2017-01-01,2017-12-31,ΚΡΗΤΗ_(EL43),Ρωσία,91.9,104.4,986,880.3,93.2,9.4
2017-01-01,2017-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Σύνολο_χωρών,282,1349.3,5420.5,209,52,4
2017-01-01,2017-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Τουρκία,100,448.6,1233.4,222.9,81.1,2.7
2017-01-01,2017-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Βουλγαρία,29.5,418.3,853.6,70.5,34.6,2
2017-01-01,2017-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Γερμανία,53.3,99.9,1159.5,533.4,46,11.6
2017-01-01,2017-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Ρουμανία,15.7,74.4,331.3,210.6,47.3,4.5
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σύνολο_χωρών,1851.9,7262.4,40782.5,255,45.4,5.6
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Γερμανία,442.5,785.6,9688.7,563.3,45.7,12.3
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σερβία,280.2,887,7429.9,315.9,37.7,8.4
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρουμανία,139.4,538.8,3082.3,258.7,45.2,5.7
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βόρεια_Μακεδονία,160.4,1514.1,3931.2,105.9,40.8,2.6
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βουλγαρία,143.8,1700.2,4208.7,84.6,34.2,2.5
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρωσία,71.5,99.4,852.5,719.2,83.9,8.6
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ηνωμένο_Βασίλειο,87,151.2,1167.6,575.7,74.6,7.7
2017-01-01,2017-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Κύπρος,52.8,116.9,1190.6,451.4,44.3,10.2
2017-01-01,2017-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Σύνολο_χωρών,44.9,221.6,858.8,202.7,52.3,3.9
2017-01-01,2017-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Γερμανία,11.3,23.5,209.7,482.3,54.1,8.9
2017-01-01,2017-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Αλβανία,11,102,234,108.1,47.1,2.3
2017-01-01,2017-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Ρουμανία,0.8,6,19.8,139.6,42.7,3.3
2017-01-01,2017-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Βουλγαρία,3.3,23.3,51.1,141.7,64.5,2.2
2017-01-01,2017-12-31,ΗΠΕΙΡΟΣ_(EL54),Σύνολο_χωρών,216.4,713.4,3643.2,303.3,59.4,5.1
2017-01-01,2017-12-31,ΗΠΕΙΡΟΣ_(EL54),Γερμανία,42.5,75.1,829.6,565.3,51.2,11
2017-01-01,2017-12-31,ΗΠΕΙΡΟΣ_(EL54),Αλβανία,33.4,203.1,324.5,164.6,103,1.6
2017-01-01,2017-12-31,ΗΠΕΙΡΟΣ_(EL54),Ηνωμένο_Βασίλειο,30.2,55.9,436.7,541.1,69.2,7.8
2017-01-01,2017-12-31,ΗΠΕΙΡΟΣ_(EL54),Ιταλία,17.7,53.3,316.4,332.1,56,5.9
2017-01-01,2017-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Σύνολο_χωρών,289.7,693.7,5026.5,417.6,57.6,7.2
2017-01-01,2017-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Ηνωμένο_Βασίλειο,66,97.4,811.4,678.2,81.4,8.3
2017-01-01,2017-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Ιταλία,46.4,109.1,859.2,425.6,54.1,7.9
2017-01-01,2017-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Γερμανία,52.2,92.2,899.7,566.8,58.1,9.8
2017-01-01,2017-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Ρουμανία,11.3,40.3,291.7,280.8,38.8,7.2
2017-01-01,2017-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Σύνολο_χωρών,1774.9,2966.3,24943.6,598.4,71.2,8.4
2017-01-01,2017-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,604.2,896.3,7740.7,674.1,78.1,8.6
2017-01-01,2017-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,159.1,223.7,1973.2,711.3,80.6,8.8
2017-01-01,2017-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,184.2,326.3,2634.3,564.6,69.9,8.1
